Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
GATD1-DT,45.30425964134963,-1.8295950966643577,0.3797437490978024,-4.817972912025863,1.4502405332167336e-06,0.00010917275827959456,5.838559960809618,True,Downregulated
GCNA,47.157461444641534,-2.206914248504495,0.4021681191292892,-5.487541511949175,4.075662571061558e-08,6.663090779053669e-06,7.389801778932561,True,Downregulated
GDF15,7.962172228624687,-2.7081895488565064,0.869695457997171,-3.1139515838029315,0.0018459977900260969,0.018682924202627314,2.733768823234292,True,Downregulated
GDPD3,22.223053553499003,-1.532115903392008,0.5490944451631374,-2.790259338603967,0.005266583749355188,0.03647434200849674,2.2784710052616264,True,Downregulated
GIMAP4,98.91333005526883,-1.1714119860053671,0.3365420239651041,-3.48073019887356,0.0005000489179903489,0.007767074604293471,3.300987508115804,True,Downregulated
GIPR,106.1960373049407,-2.981150584440335,0.3790632579814265,-7.864520028439176,3.705153063065144e-15,5.996790232570935e-12,14.431193846234857,True,Downregulated
GJA4,58.77642081147781,-1.4144505878229312,0.5283395547323106,-2.6771620166496506,0.007424872153347581,0.04564054531026609,2.1293110199331324,True,Downregulated
GKAP1,58.0451479160372,-1.107873622770968,0.32264298767323496,-3.43374461896874,0.0005953047811390258,0.008775052716516515,3.225260629435551,True,Downregulated
GLB1L,17.3929832421716,1.4825703753102264,0.5421136845051276,2.73479607264222,0.00624189329093912,0.04047080543992608,2.2046836601424,True,Upregulated
GLCE,197.33428567039903,1.5232992172544975,0.33719832680696443,4.517517129100521,6.256896795107594e-06,0.0003154762449495838,5.203641008469007,True,Upregulated
GLDN,297.7501862054951,1.3688076195782637,0.2114993706546908,6.471922896702507,9.676349865236067e-11,4.606227134377816e-08,10.01428843735496,True,Upregulated
GLI4,172.66883173319354,-1.5140947752767413,0.5076318521540045,-2.9826630635017715,0.0028575238343006,0.02499947203143525,2.5440101385137615,True,Downregulated
GLIS1,63.288310231302376,-1.3694390167206218,0.35961947565720714,-3.808022394276512,0.0001400825897777037,0.003223956791532532,3.8536158378285985,True,Downregulated
GLRA2,43.91978596662211,1.8812343630482056,0.5147426107748657,3.6547088266430805,0.00025747402132642977,0.005008674321115704,3.589266583957728,True,Upregulated
GMPR,82.52298638972741,-1.4294941627059112,0.4104165194792711,-3.483032711547837,0.0004957677830683509,0.007753371520236304,3.3047216988070938,True,Downregulated
GMPS,245.75686391785476,1.1159298973947083,0.3544756004665308,3.1481148375967645,0.0016432712237861016,0.01733627163945908,2.7842907498501717,True,Upregulated
GNAL,225.4060322779909,1.0926689578036257,0.27527310240468816,3.969399655318509,7.205394207279485e-05,0.002024640716055876,4.142342253939113,True,Upregulated
GNB3,94.58163133323198,-1.501426492032133,0.44335921862957983,-3.3864785684913272,0.0007079580594366804,0.009860844399296619,3.1499924698451696,True,Downregulated
GNE,192.83044475509396,1.010600189413769,0.3105409495892493,3.2543218237417117,0.0011366343593834547,0.013744838015279853,2.9443792197807364,True,Upregulated
GNG8,71.85874894887597,-1.4498699383215297,0.32456716765879967,-4.467087502349287,7.929170338704067e-06,0.00037544964946854717,5.100772252300649,True,Downregulated
GNLY,27.60680930734776,-3.70905311861151,0.5785472088912824,-6.410977464949616,1.4458957038806394e-10,6.50050610203004e-08,9.839863032672687,True,Downregulated
GNRHR2,16.230713245291764,1.467821206070654,0.5381580131977126,2.727491127278624,0.006381797388680217,0.04100412494473574,2.195056988042062,True,Upregulated
