Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
CAMKMT,52.23097914909656,-0.3101904666319508,0.3250069658206083,-0.9544117488336061,0.33987526145913605,0.5354832072712192,0.4686804453103902,False,Not Significant
CAMKV,1071.42563070508,0.32747747342603106,0.30256052504937375,1.082353599738734,0.2790954376261826,0.47304826558055324,0.5542472628663251,False,Not Significant
CAMLG,262.4991312769237,0.05528645530823156,0.3107045333722475,0.17793900432728546,0.8587708785900561,0.9196854807106504,0.06612269115949583,False,Not Significant
CAMSAP1,564.2021339605805,0.7669596580448488,0.2354624327680086,3.2572485089394383,0.0011249789630348786,0.013659253200839843,2.948855598728877,True,Upregulated
CAMSAP1-DT,73.68487300836284,0.02922568979698796,0.2916378415485546,0.10021226889420039,0.920175805879181,0.9567676614515318,0.036129189796825556,False,Not Significant
CAMSAP2,647.6326417080915,0.41976713245114317,0.25925344851934284,1.619138086102737,0.10541755578554629,0.2558321247188126,0.977087057568565,False,Not Significant
CAMSAP3,301.02183843053814,-0.06244984491536563,0.20674885396223922,-0.30205654695803785,0.7626089566352211,0.8619893821594422,0.11769809836157395,False,Not Significant
CAMTA1,797.1265782377241,0.6517383008297609,0.22067399020333536,2.9533988134679143,0.0031429562747724536,0.026521766062143983,2.5026616609032395,True,Upregulated
CAMTA1-DT,2.3030238062459207,-0.07741230261423358,1.5003028121840762,-0.05159778545075183,0.9588491839455975,,0.01824969703270415,False,Not Significant
CAMTA1-IT1,3.464896548198402,-0.8229994594299518,1.0771289904264196,-0.7640676898911971,0.44482690549893456,,0.351808952189645,False,Not Significant
CAMTA2,1192.3092718464459,0.10613504191575927,0.17181758095704966,0.6177193353821604,0.536760364140802,0.7031539047850165,0.27021956115216156,False,Not Significant
CAMTA2-AS1,16.61113371698662,1.9899263802840437,0.5609339907989221,3.547523261070075,0.000388871411176704,0.006576681076170276,3.4101939838892728,True,Upregulated
CAND1,640.2876868981807,0.7505087663259695,0.32081555150129154,2.3393777602547057,0.019315891488676507,0.08495858180619377,1.7140852430108393,False,Not Significant
CAND2,191.30109465769422,0.5095856154143882,0.4090968915751089,1.2456355105813115,0.2128982392220422,0.39881458354267973,0.6718279303856001,False,Not Significant
